,시도명,지정사유,지정연도,도로폭,도로차로수,보차분리여부
1066,서울특별시,사유불분명,0.0,8.0,1.0,N
1067,서울특별시,사유불분명,0.0,6.0,1.0,N
1068,서울특별시,사유불분명,0.0,6.0,1.0,N
1069,서울특별시,사유불분명,0.0,6.0,1.0,N
1070,서울특별시,사유불분명,0.0,6.0,1.0,N
1071,전라남도,안전,2012.0,9.0,1.0,N
1072,전라남도,안전,2013.0,8.0,1.0,N
1073,전라남도,안전,2013.0,8.0,1.0,N
1074,전라남도,안전,2013.0,6.0,1.0,N
1076,전라남도,안전,2013.0,9.0,1.0,N
1077,전라남도,안전,2013.0,6.0,1.0,N
1078,전라남도,안전,2013.0,6.0,1.0,N
1079,서울특별시,사유불분명,0.0,4.0,1.0,N
1080,서울특별시,사유불분명,0.0,4.0,1.0,N
1081,서울특별시,사유불분명,0.0,7.0,1.0,N
1082,서울특별시,사유불분명,0.0,4.0,1.0,N
1083,서울특별시,사유불분명,0.0,4.0,1.0,N
1084,서울특별시,사유불분명,0.0,4.0,1.0,N
1085,서울특별시,사유불분명,0.0,6.0,1.0,N
1086,서울특별시,사유불분명,0.0,4.0,1.0,N
1087,서울특별시,사유불분명,0.0,2.0,1.0,N
1088,서울특별시,사유불분명,0.0,4.0,1.0,N
1089,서울특별시,사유불분명,0.0,4.0,1.0,N
1090,서울특별시,사유불분명,0.0,4.0,1.0,N
1091,서울특별시,사유불분명,0.0,4.0,1.0,N
1092,서울특별시,사유불분명,0.0,4.0,1.0,N
1093,충청북도,원활,2016.0,6.0,1.0,Y
1094,충청북도,원활,2013.0,6.0,1.0,Y
1095,충청북도,원활,2017.0,6.0,1.0,Y
1096,충청북도,원활,2020.0,7.0,1.0,Y
1097,충청북도,원활,2020.0,6.0,1.0,Y
1098,충청북도,사유불분명,0.0,3.0,1.0,N
1099,강원도,사유불분명,2018.0,6.0,1.0,Y
1100,전라북도,부채도로,0.0,5.0,1.0,N
1101,전라북도,부채도로,0.0,5.0,1.0,N
1102,전라북도,부채도로,0.0,5.0,1.0,N
1103,전라북도,부채도로,0.0,5.0,1.0,N
1104,서울특별시,사유불분명,0.0,4.0,1.0,Y
1105,서울특별시,사유불분명,0.0,4.0,1.0,Y
1106,서울특별시,사유불분명,0.0,4.0,1.0,N
1107,서울특별시,사유불분명,0.0,4.0,1.0,N
1108,서울특별시,사유불분명,0.0,4.0,1.0,N
1109,서울특별시,사유불분명,0.0,4.0,1.0,N
1110,서울특별시,사유불분명,0.0,4.0,1.0,N
1111,서울특별시,사유불분명,0.0,4.0,1.0,N
1112,서울특별시,사유불분명,0.0,4.0,1.0,N
1113,서울특별시,사유불분명,0.0,5.0,1.0,N
1114,서울특별시,사유불분명,0.0,4.0,1.0,N
1115,서울특별시,사유불분명,0.0,4.0,1.0,N
1116,서울특별시,사유불분명,0.0,4.0,1.0,N
1117,서울특별시,사유불분명,0.0,4.0,1.0,N
1118,서울특별시,사유불분명,0.0,4.0,1.0,N
1119,서울특별시,사유불분명,0.0,5.0,1.0,N
1120,서울특별시,사유불분명,0.0,4.0,1.0,N
1121,서울특별시,사유불분명,0.0,5.0,1.0,N
1122,서울특별시,사유불분명,0.0,4.0,1.0,N
1123,서울특별시,사유불분명,0.0,4.0,1.0,N
1124,경상북도,사유불분명,0.0,5.0,1.0,N
1125,경상북도,사유불분명,0.0,5.0,1.0,N
1126,경상북도,사유불분명,0.0,3.0,1.0,N
1127,경상북도,사유불분명,0.0,3.0,1.0,N
1128,경상북도,사유불분명,0.0,5.0,2.0,N
1129,경상북도,사유불분명,0.0,4.0,1.0,N
1130,경상북도,사유불분명,0.0,4.0,1.0,N
1131,경상북도,사유불분명,0.0,4.0,1.0,N
1132,경상북도,사유불분명,0.0,4.0,1.0,N
1133,경상북도,사유불분명,0.0,4.0,1.0,N
1134,경상북도,사유불분명,0.0,4.0,1.0,N
1135,경상북도,사유불분명,0.0,4.0,1.0,N
1136,경상북도,사유불분명,0.0,4.0,1.0,N
1137,경상북도,사유불분명,0.0,3.0,1.0,N
1138,경상북도,사유불분명,0.0,3.0,1.0,N
1139,경상북도,사유불분명,0.0,4.0,1.0,N
1140,경상북도,사유불분명,0.0,2.0,1.0,N
1141,경상북도,사유불분명,0.0,3.0,1.0,N
1142,강원도,사유불분명,2009.0,6.0,1.0,Y
1143,경상북도,사유불분명,0.0,2.0,1.0,N
1144,경상북도,사유불분명,0.0,4.0,1.0,N
1145,경상북도,사유불분명,0.0,3.0,1.0,N
1146,경상북도,사유불분명,0.0,3.0,1.0,N
1147,경상북도,사유불분명,0.0,3.0,1.0,N
1148,경상북도,사유불분명,0.0,3.0,1.0,N
1149,경상북도,사유불분명,0.0,3.0,1.0,N
1150,경상북도,사유불분명,0.0,3.0,1.0,N
1151,경상북도,사유불분명,0.0,4.0,1.0,N
1152,경기도,주민편의,2017.0,5.0,1.0,Y
1153,경기도,주민편의,2017.0,5.0,1.0,N
1154,경기도,주민편의,2017.0,5.0,1.0,N
1155,경기도,주민편의,2018.0,5.0,1.0,Y
1156,경기도,주민편의,2018.0,4.0,1.0,N
1157,경기도,주민편의,2018.0,5.0,1.0,Y
1158,경기도,주민편의,2019.0,4.0,1.0,N
1159,서울특별시,안전,2005.0,7.3,1.0,N
1160,서울특별시,안전,1998.0,3.3,1.0,N
1161,서울특별시,안전,1999.0,3.8,1.0,N
1162,서울특별시,안전,2000.0,5.3,1.0,N
1163,서울특별시,안전,2000.0,5.7,1.0,N
1164,서울특별시,안전,1998.0,4.0,1.0,N
1165,서울특별시,안전,2001.0,5.3,1.0,N
1166,서울특별시,안전,2001.0,5.7,1.0,N
1167,서울특별시,안전,1998.0,5.7,1.0,N
1168,서울특별시,안전,2001.0,5.4,1.0,N
1169,서울특별시,안전,2001.0,5.0,1.0,N
1170,서울특별시,안전,1998.0,5.8,1.0,N
1171,서울특별시,안전,2001.0,5.7,1.0,N
1172,서울특별시,안전,1998.0,5.7,1.0,N
1173,서울특별시,안전,2001.0,5.4,1.0,N
1174,인천광역시,사유불분명,0.0,8.0,1.0,N
1175,인천광역시,사유불분명,0.0,7.0,1.0,N
1176,인천광역시,사유불분명,0.0,5.0,1.0,N
1177,인천광역시,사유불분명,0.0,6.0,1.0,Y
1178,인천광역시,사유불분명,0.0,9.0,1.0,Y
1179,인천광역시,사유불분명,0.0,6.0,1.0,Y
1180,인천광역시,사유불분명,0.0,4.0,1.0,Y
1182,인천광역시,사유불분명,0.0,7.0,1.0,Y
1183,강원도,사유불분명,2018.0,6.0,1.0,N
1184,충청북도,원활,2002.0,6.0,1.0,N
1185,충청북도,원활,2002.0,6.0,1.0,N
1186,충청북도,원활,2002.0,5.0,1.0,N
1187,충청북도,원활,2002.0,5.0,1.0,N
1188,충청북도,원활,2002.0,6.0,1.0,N
1189,충청북도,원활,2016.0,6.0,1.0,N
1190,서울특별시,사유불분명,0.0,4.0,1.0,N
1191,서울특별시,사유불분명,0.0,4.0,1.0,Y
1192,서울특별시,사유불분명,0.0,4.0,1.0,N
1193,서울특별시,사유불분명,0.0,3.0,1.0,N
1194,서울특별시,사유불분명,0.0,4.0,1.0,N
1195,서울특별시,사유불분명,0.0,5.0,1.0,N
1196,서울특별시,사유불분명,0.0,4.0,1.0,N
1197,서울특별시,사유불분명,0.0,5.0,1.0,N
1198,서울특별시,사유불분명,0.0,5.0,1.0,N
1199,서울특별시,사유불분명,0.0,5.0,1.0,N
1200,서울특별시,사유불분명,0.0,6.0,1.0,N
1201,서울특별시,사유불분명,0.0,6.0,1.0,N
1202,서울특별시,사유불분명,0.0,5.0,1.0,N
1203,서울특별시,사유불분명,0.0,4.0,1.0,N
1204,전라북도,사유불분명,0.0,8.0,2.0,Y
1205,제주특별자치도,불편,0.0,8.0,1.0,N
1206,제주특별자치도,불편,0.0,8.0,1.0,N
1207,제주특별자치도,불편,2016.0,8.0,1.0,N
1208,제주특별자치도,불편,0.0,8.0,1.0,Y
1209,제주특별자치도,불편,0.0,10.0,1.0,Y
1210,제주특별자치도,불편,0.0,8.0,1.0,Y
1211,제주특별자치도,불편,0.0,8.0,1.0,Y
1212,제주특별자치도,불편,0.0,6.0,1.0,N
1213,제주특별자치도,불편,2018.0,8.0,1.0,Y
1214,제주특별자치도,불편,2022.0,6.0,1.0,N
1215,제주특별자치도,불편,0.0,8.0,1.0,Y
1216,제주특별자치도,불편,0.0,6.0,1.0,Y
1217,제주특별자치도,불편,0.0,10.0,1.0,Y
1218,제주특별자치도,불편,0.0,8.0,1.0,Y
1219,경기도,사유불분명,0.0,4.0,1.0,N
1220,경기도,사유불분명,0.0,8.0,2.0,Y
1221,경기도,사유불분명,0.0,8.0,2.0,Y
1222,경기도,사유불분명,0.0,3.0,1.0,N
1223,경기도,사유불분명,0.0,4.0,1.0,N
1224,경기도,사유불분명,0.0,4.0,1.0,N
1225,경기도,사유불분명,0.0,4.0,1.0,N
1226,인천광역시,사유불분명,0.0,4.0,1.0,N
1227,인천광역시,사유불분명,0.0,10.0,1.0,Y
1228,인천광역시,사유불분명,0.0,6.0,1.0,Y
1229,인천광역시,사유불분명,0.0,8.0,1.0,Y
1230,인천광역시,사유불분명,0.0,8.0,1.0,N
1231,인천광역시,사유불분명,0.0,7.0,1.0,Y
1232,인천광역시,사유불분명,0.0,8.0,1.0,N
1233,인천광역시,사유불분명,0.0,6.0,1.0,Y
1234,인천광역시,사유불분명,0.0,8.0,1.0,N
1235,인천광역시,사유불분명,0.0,8.0,1.0,N
1236,충청남도,사유불분명,0.0,5.0,1.0,Y
1237,충청남도,사유불분명,0.0,4.5,1.0,Y
1238,충청남도,사유불분명,0.0,3.5,1.0,Y
1239,충청남도,사유불분명,0.0,6.0,2.0,Y
1240,충청남도,사유불분명,0.0,4.5,1.0,Y
1241,충청남도,사유불분명,0.0,4.0,1.0,Y
1242,충청남도,사유불분명,0.0,7.0,1.0,Y
1244,충청남도,사유불분명,0.0,8.0,2.0,Y
1245,충청남도,사유불분명,0.0,8.0,2.0,Y
1246,충청남도,사유불분명,0.0,6.5,2.0,Y
1247,충청남도,사유불분명,0.0,6.5,2.0,Y
1248,충청남도,사유불분명,0.0,3.5,1.0,Y
1249,충청남도,사유불분명,0.0,3.5,1.0,Y
1250,충청남도,사유불분명,0.0,3.0,1.0,Y
1251,충청남도,사유불분명,0.0,3.0,1.0,Y
1252,충청남도,사유불분명,0.0,3.5,1.0,Y
1253,충청남도,사유불분명,0.0,3.0,1.0,Y
1254,충청남도,사유불분명,0.0,3.0,1.0,Y
1255,충청남도,사유불분명,0.0,3.0,1.0,Y
1256,충청남도,사유불분명,0.0,3.0,1.0,Y
1257,충청남도,사유불분명,0.0,3.0,1.0,Y
1258,강원도,사유불분명,0.0,5.0,1.0,N
1259,강원도,사유불분명,0.0,6.0,1.0,N
1260,경기도,주민편의,2016.0,5.0,1.0,N
1261,경기도,주민편의,2016.0,5.0,1.0,N
1262,경기도,주민편의,2016.0,5.0,1.0,N
1263,경상북도,사유불분명,0.0,6.0,1.0,N
1264,강원도,사유불분명,2009.0,6.0,1.0,N
1265,강원도,사유불분명,2007.0,10.0,1.0,Y
1266,강원도,사유불분명,2007.0,10.0,1.0,Y
1267,서울특별시,안전,2018.0,7.6,1.0,N
1268,경기도,사유불분명,2011.0,4.0,1.0,N
1269,경기도,사유불분명,2011.0,6.0,1.0,N
1270,경기도,사유불분명,2012.0,5.0,1.0,N
1271,경기도,사유불분명,2012.0,5.0,1.0,N
1273,경기도,사유불분명,2019.0,8.0,1.0,Y
1274,경기도,사유불분명,2016.0,8.0,1.0,Y
1275,경기도,사유불분명,2020.0,8.0,1.0,Y
1276,경기도,사유불분명,2021.0,8.0,1.0,Y
1277,충청남도,안전,0.0,4.0,1.0,N
1278,충청남도,안전,0.0,5.0,1.0,Y
1279,충청남도,안전,0.0,4.0,1.0,N
1280,충청남도,안전,0.0,4.0,1.0,N
1281,충청남도,안전,0.0,4.0,1.0,N
1282,충청남도,안전,0.0,4.0,1.0,N
1283,충청남도,안전,0.0,4.0,1.0,N
1284,충청남도,안전,0.0,4.0,1.0,N
1285,충청남도,안전,0.0,4.0,1.0,N
1286,충청남도,순환차로,0.0,8.0,2.0,N
1287,충청남도,안전,0.0,5.0,1.0,Y
1288,충청남도,안전,0.0,4.0,1.0,N
1289,경기도,사유불분명,0.0,9.0,2.0,Y
1290,경기도,사유불분명,0.0,8.0,1.0,Y
1291,경기도,사유불분명,0.0,7.0,1.0,N
1292,경상북도,사유불분명,0.0,5.0,1.0,N
1293,경상북도,사유불분명,0.0,5.0,1.0,N
1294,경상북도,사유불분명,0.0,5.0,1.0,N
1295,경상북도,사유불분명,0.0,5.0,1.0,N
1296,경상북도,사유불분명,0.0,5.0,1.0,N
1297,경상북도,사유불분명,0.0,5.0,1.0,N
1298,경상북도,사유불분명,0.0,5.0,4.0,N
1299,경상북도,사유불분명,0.0,5.0,1.0,N
1300,경상북도,사유불분명,0.0,7.0,1.0,N
1301,경상북도,사유불분명,0.0,5.0,1.0,N
1302,경상북도,사유불분명,0.0,5.0,1.0,N
1303,경상북도,사유불분명,0.0,5.0,1.0,N
1304,경상북도,사유불분명,0.0,5.0,1.0,N
1305,경상북도,사유불분명,0.0,5.0,1.0,N
1306,경상북도,사유불분명,0.0,8.0,1.0,N
1307,경상북도,사유불분명,0.0,9.0,1.0,N
1308,강원도,사유불분명,2009.0,6.0,1.0,N
1309,강원도,사유불분명,2009.0,6.0,1.0,N
1310,강원도,사유불분명,2009.0,6.0,1.0,N
1311,강원도,사유불분명,2009.0,6.0,1.0,N
1312,서울특별시,사유불분명,0.0,4.0,1.0,N
1313,서울특별시,사유불분명,0.0,4.0,1.0,N
1314,서울특별시,사유불분명,0.0,4.0,1.0,N
1315,서울특별시,사유불분명,0.0,6.0,1.0,N
1316,서울특별시,사유불분명,0.0,5.0,1.0,N
1317,서울특별시,사유불분명,0.0,5.0,1.0,N
1318,서울특별시,사유불분명,0.0,5.0,1.0,N
1319,서울특별시,사유불분명,0.0,5.0,1.0,N
1320,경상북도,사유불분명,0.0,5.0,1.0,N
1321,경상북도,사유불분명,0.0,7.0,1.0,N
1322,경상북도,사유불분명,0.0,8.0,1.0,N
1323,경상북도,사유불분명,0.0,6.0,1.0,N
1324,경상북도,사유불분명,0.0,7.0,1.0,N
1325,경상북도,사유불분명,0.0,7.0,1.0,N
1326,경상북도,사유불분명,0.0,5.0,1.0,N
1327,경상북도,사유불분명,0.0,5.0,1.0,N
1328,경상북도,사유불분명,0.0,5.0,1.0,N
1329,경상북도,사유불분명,0.0,5.0,1.0,N
1330,경상북도,사유불분명,0.0,4.0,1.0,N
1331,경상북도,사유불분명,0.0,4.0,1.0,N
1332,경상북도,사유불분명,0.0,4.0,1.0,N
1333,경상북도,사유불분명,0.0,4.0,1.0,N
1334,경상북도,사유불분명,0.0,6.0,1.0,N
1335,경상북도,사유불분명,0.0,4.0,1.0,N
1336,경상북도,사유불분명,0.0,4.0,1.0,N
1337,경상북도,사유불분명,0.0,4.0,1.0,N
1338,경상북도,사유불분명,0.0,4.0,1.0,N
1339,경상북도,사유불분명,0.0,4.0,1.0,N
1340,경상북도,사유불분명,0.0,6.0,1.0,N
1341,경상북도,사유불분명,0.0,4.0,1.0,N
1342,경상북도,사유불분명,0.0,4.0,1.0,N
1343,경상북도,사유불분명,0.0,4.0,1.0,N
1344,경상북도,사유불분명,0.0,4.0,1.0,N
1345,경상북도,사유불분명,0.0,4.0,1.0,N
1346,경상북도,사유불분명,0.0,4.0,1.0,N
1347,경상북도,사유불분명,0.0,4.0,1.0,N
1348,경상북도,사유불분명,0.0,4.0,1.0,N
1349,경상북도,사유불분명,0.0,4.0,1.0,N
1350,경상북도,사유불분명,0.0,5.0,1.0,N
1351,경상북도,사유불분명,0.0,5.0,1.0,N
1352,경상북도,사유불분명,0.0,5.0,1.0,N
1353,경상북도,사유불분명,0.0,5.0,1.0,N
1354,경상북도,사유불분명,0.0,11.0,1.0,N
1355,경상북도,사유불분명,0.0,5.0,1.0,Y
1356,경상북도,사유불분명,0.0,9.0,1.0,N
1357,경상북도,사유불분명,0.0,3.0,1.0,N
1358,경상북도,사유불분명,0.0,3.0,1.0,N
1359,경상북도,사유불분명,0.0,6.0,1.0,N
1360,경상북도,사유불분명,0.0,4.0,1.0,N
1361,경상북도,사유불분명,0.0,6.0,1.0,N
1362,경상북도,사유불분명,0.0,10.0,1.0,N
1363,경상북도,사유불분명,0.0,10.0,1.0,N
1364,경상북도,사유불분명,0.0,8.0,1.0,N
1365,경상북도,사유불분명,0.0,6.0,1.0,N
1366,경상북도,사유불분명,0.0,4.0,1.0,N
1367,경상북도,사유불분명,0.0,7.0,1.0,N
1368,서울특별시,사유불분명,0.0,8.0,1.0,N
1369,서울특별시,사유불분명,0.0,6.5,1.0,N
1370,서울특별시,사유불분명,0.0,6.0,1.0,N
1371,서울특별시,사유불분명,0.0,6.0,1.0,N
1372,서울특별시,사유불분명,0.0,8.5,1.0,N
1373,서울특별시,사유불분명,0.0,6.5,1.0,N
1374,서울특별시,사유불분명,0.0,8.4,1.0,N
1375,서울특별시,사유불분명,0.0,4.0,1.0,N
1376,서울특별시,사유불분명,0.0,5.0,1.0,N
1377,서울특별시,사유불분명,0.0,8.0,1.0,Y
1378,서울특별시,사유불분명,0.0,5.0,1.0,N
1379,서울특별시,사유불분명,0.0,4.5,1.0,N
1380,서울특별시,사유불분명,0.0,4.0,1.0,N
1381,서울특별시,사유불분명,0.0,5.0,1.0,N
1382,서울특별시,사유불분명,0.0,5.0,1.0,Y
1383,서울특별시,사유불분명,0.0,8.5,2.0,Y
1384,서울특별시,사유불분명,0.0,4.0,1.0,N
1385,서울특별시,사유불분명,0.0,4.0,1.0,N
1386,서울특별시,사유불분명,0.0,4.0,1.0,N
1387,서울특별시,안전,1998.0,3.3,1.0,N
1388,강원도,사유불분명,0.0,8.0,1.0,N
1390,강원도,사유불분명,0.0,8.0,1.0,Y
1391,강원도,사유불분명,0.0,8.0,1.0,N
1392,강원도,사유불분명,0.0,8.0,1.0,Y
1393,강원도,사유불분명,0.0,8.0,1.0,Y
1394,강원도,사유불분명,0.0,8.0,1.0,Y
1395,강원도,사유불분명,0.0,8.0,1.0,N
1396,강원도,사유불분명,0.0,8.0,1.0,Y
1397,강원도,사유불분명,0.0,8.0,1.0,N
1398,강원도,원활,2022.0,10.0,1.0,Y
1399,전라남도,안전,2009.0,9.0,1.0,N
1400,전라남도,안전,2009.0,6.0,1.0,N
1401,전라남도,안전,2009.0,9.0,1.0,N
1402,전라남도,교통소통,2010.0,9.0,1.0,N
1403,전라남도,안전,2010.0,6.0,1.0,N
1404,전라남도,교통소통,2010.0,9.0,2.0,Y
1405,전라남도,안전,2010.0,9.0,1.0,N
1406,전라남도,안전,2010.0,6.0,1.0,N
1407,전라남도,안전,2010.0,9.0,1.0,N
1408,전라남도,안전,2010.0,9.0,1.0,N
1410,전라남도,안전,2010.0,8.0,1.0,N
1411,전라남도,안전,2010.0,4.0,1.0,N
1412,전라남도,안전,2010.0,6.0,1.0,N
1413,전라남도,안전,2010.0,8.0,1.0,N
1414,전라남도,안전,2011.0,9.0,1.0,N
1415,전라남도,안전,2011.0,6.0,1.0,N
1416,전라남도,안전,2011.0,9.0,1.0,N
1417,전라남도,안전,2011.0,6.0,1.0,N
1418,전라남도,안전,2011.0,10.0,1.0,N
1419,제주특별자치도,불편,0.0,8.0,1.0,Y
1420,제주특별자치도,불편,0.0,8.0,1.0,Y
1421,제주특별자치도,불편,0.0,8.0,1.0,Y
1422,제주특별자치도,불편,0.0,8.0,1.0,N
1423,제주특별자치도,불편,0.0,8.0,1.0,Y
1424,제주특별자치도,불편,0.0,8.0,1.0,Y
1425,제주특별자치도,불편,0.0,8.0,1.0,N
1426,제주특별자치도,불편,0.0,8.0,1.0,Y
1427,제주특별자치도,불편,0.0,8.0,1.0,Y
1428,제주특별자치도,불편,0.0,4.0,1.0,Y
1429,제주특별자치도,불편,0.0,8.0,1.0,N
1430,제주특별자치도,불편,0.0,6.0,1.0,Y
1431,제주특별자치도,불편,2019.0,4.0,1.0,Y
1432,전라남도,안전,2021.0,4.0,1.0,N
1433,전라남도,안전,2022.0,6.0,1.0,N
1434,광주광역시,교행불가,0.0,9.0,2.0,N
1436,광주광역시,교행불가,0.0,7.5,2.0,Y
1437,광주광역시,교행불가,0.0,8.0,1.0,N
1439,광주광역시,교행불가,0.0,8.0,1.0,N
1440,광주광역시,교행불가,0.0,8.0,1.0,N
1442,광주광역시,교행불가,0.0,9.0,2.0,Y
1443,광주광역시,교행불가,0.0,11.0,2.0,Y
1444,광주광역시,교행불가,0.0,9.5,2.0,N
1448,광주광역시,교행불가,0.0,10.0,2.0,Y
1449,광주광역시,교행불가,0.0,3.5,1.0,N
1450,광주광역시,교행불가,0.0,5.0,1.0,Y
1451,광주광역시,교행불가,0.0,10.0,2.0,Y
1452,광주광역시,교행불가,0.0,6.0,1.0,Y
1453,광주광역시,교행불가,0.0,7.5,1.0,N
1454,경기도,사유불분명,2005.0,10.0,2.0,Y
1455,경기도,사유불분명,2006.0,6.0,1.0,N
1456,경기도,사유불분명,2016.0,6.0,1.0,Y
1457,경기도,사유불분명,2006.0,6.0,1.0,N
1458,경기도,사유불분명,2008.0,8.0,2.0,Y
1459,경기도,사유불분명,2009.0,8.0,1.0,Y
1460,경기도,사유불분명,2009.0,10.0,1.0,Y
1461,경기도,사유불분명,2009.0,8.0,1.0,Y
1462,경기도,사유불분명,2009.0,5.0,1.0,N
1463,경기도,사유불분명,2010.0,5.0,1.0,N
1464,서울특별시,안전,1999.0,3.0,1.0,N
1465,경기도,원활,0.0,6.0,1.0,N
1466,경기도,원활,0.0,6.0,1.0,N
1467,경기도,원활,0.0,6.0,1.0,N
1468,경기도,원활,0.0,6.0,1.0,N
1469,경기도,원활,0.0,6.0,1.0,N
1470,강원도,안전,2018.0,5.0,1.0,N
1471,강원도,안전,2020.0,5.0,1.0,N
1472,강원도,안전,2018.0,5.0,1.0,N
1473,강원도,안전,2018.0,5.0,1.0,N
1474,강원도,안전,2018.0,5.0,1.0,N
1475,강원도,안전,2018.0,5.0,1.0,N
1476,강원도,안전,2018.0,5.0,1.0,N
1477,강원도,안전,1990.0,5.0,1.0,N
1478,경상남도,사유불분명,2015.0,4.0,1.0,N
1479,경상북도,도로협소,0.0,5.0,1.0,Y
1480,경상북도,도로협소,0.0,4.0,1.0,N
1481,전라남도,안전,2011.0,9.0,1.0,N
1482,전라남도,안전,2014.0,5.0,1.0,N
1483,전라남도,안전,2015.0,9.0,1.0,N
1484,전라남도,안전,2016.0,4.0,1.0,N
1485,전라남도,안전,2016.0,10.0,1.0,Y
1486,전라남도,안전,2016.0,10.0,1.0,Y
1487,전라남도,안전,2016.0,10.0,1.0,Y
1488,전라남도,안전,2016.0,4.0,1.0,Y
1489,전라남도,안전,2017.0,7.0,1.0,N
1490,전라남도,안전,2019.0,8.0,1.0,N
1491,전라남도,안전,2020.0,6.0,1.0,N
1492,전라남도,안전,2020.0,6.0,1.0,N
1493,전라남도,안전,2021.0,5.0,1.0,N
1494,전라남도,안전,2021.0,6.0,1.0,N
1495,전라남도,안전,2021.0,6.0,1.0,N
1496,전라남도,안전,2021.0,6.0,1.0,N
1497,강원도,사유불분명,0.0,8.0,1.0,N
1498,강원도,사유불분명,0.0,8.0,1.0,Y
1499,강원도,사유불분명,0.0,8.0,1.0,Y
1500,서울특별시,사유불분명,2002.0,6.0,1.0,N
1501,서울특별시,사유불분명,2002.0,5.8,1.0,N
1502,서울특별시,사유불분명,2002.0,5.5,1.0,N
1503,서울특별시,사유불분명,2002.0,5.2,1.0,N
1504,서울특별시,사유불분명,1995.0,6.0,1.0,N
1505,서울특별시,사유불분명,1999.0,6.0,1.0,N
1506,서울특별시,사유불분명,2002.0,5.2,1.0,N
1507,서울특별시,사유불분명,2002.0,5.2,1.0,N
1508,서울특별시,사유불분명,2019.0,5.7,1.0,Y
1509,서울특별시,사유불분명,2002.0,5.2,1.0,Y
1510,서울특별시,사유불분명,1997.0,5.3,1.0,Y
1511,서울특별시,사유불분명,1998.0,5.9,1.0,N
1512,서울특별시,사유불분명,1998.0,5.8,1.0,N
1513,서울특별시,사유불분명,1998.0,5.5,1.0,Y
1514,서울특별시,사유불분명,1998.0,8.0,1.0,N
1515,서울특별시,사유불분명,1998.0,5.8,1.0,N
1516,서울특별시,사유불분명,2002.0,5.7,1.0,N
1517,서울특별시,사유불분명,1999.0,6.5,1.0,N
1518,서울특별시,사유불분명,1999.0,7.0,1.0,N
1519,서울특별시,사유불분명,1999.0,5.6,1.0,N
1520,서울특별시,사유불분명,2001.0,4.9,1.0,N
1521,서울특별시,사유불분명,2001.0,5.6,1.0,N
1522,서울특별시,사유불분명,2001.0,5.8,1.0,N
1523,서울특별시,사유불분명,2001.0,7.8,1.0,N
1524,서울특별시,사유불분명,2001.0,6.2,1.0,N
1525,서울특별시,사유불분명,2001.0,5.5,1.0,N
1526,서울특별시,사유불분명,2001.0,6.7,1.0,Y
1527,서울특별시,사유불분명,2001.0,8.8,1.0,N
1528,서울특별시,사유불분명,2001.0,4.0,1.0,N
1529,서울특별시,사유불분명,2001.0,5.5,1.0,N
1530,서울특별시,사유불분명,2001.0,5.6,1.0,N
1531,서울특별시,사유불분명,2001.0,5.7,1.0,N
1532,서울특별시,사유불분명,2001.0,5.3,1.0,N
1533,충청남도,사유불분명,0.0,4.0,1.0,N
1534,충청남도,사유불분명,0.0,3.0,1.0,Y
1535,충청남도,사유불분명,0.0,3.5,1.0,N
1536,충청남도,사유불분명,0.0,4.8,1.0,Y
1537,충청남도,사유불분명,0.0,3.0,1.0,Y
1538,충청남도,사유불분명,0.0,3.5,1.0,Y
1539,충청남도,사유불분명,0.0,3.5,1.0,Y
1540,충청남도,사유불분명,0.0,4.5,1.0,Y
1541,충청남도,사유불분명,0.0,5.0,1.0,Y
1542,충청남도,사유불분명,0.0,4.0,1.0,Y
1543,충청남도,사유불분명,0.0,3.0,1.0,Y
1544,충청남도,사유불분명,0.0,5.0,1.0,N
1545,충청남도,사유불분명,0.0,3.5,1.0,N
1546,충청남도,사유불분명,0.0,5.5,1.0,N
1547,충청남도,사유불분명,0.0,5.0,1.0,N
1548,충청남도,사유불분명,0.0,6.0,1.0,N
1549,충청남도,사유불분명,0.0,4.0,1.0,N
1550,충청남도,사유불분명,0.0,4.0,1.0,N
1551,충청남도,사유불분명,0.0,5.0,1.0,N
1552,충청남도,사유불분명,0.0,6.0,1.0,N
1553,충청남도,사유불분명,0.0,6.0,1.0,N
1554,충청남도,사유불분명,0.0,6.0,1.0,N
1555,충청남도,사유불분명,0.0,3.5,1.0,Y
1556,충청남도,사유불분명,0.0,7.0,1.0,N
1557,충청남도,사유불분명,0.0,7.0,1.0,Y
1558,충청남도,사유불분명,0.0,6.0,2.0,Y
1559,충청남도,사유불분명,0.0,3.5,1.0,N
1560,충청남도,사유불분명,0.0,6.0,1.0,N
1561,충청남도,사유불분명,0.0,6.5,1.0,N
1562,충청남도,사유불분명,0.0,5.0,1.0,N
1563,충청남도,사유불분명,0.0,4.5,1.0,Y
1564,충청남도,사유불분명,0.0,7.0,1.0,Y
1565,충청남도,사유불분명,0.0,3.0,1.0,Y
1566,충청남도,사유불분명,0.0,3.0,1.0,N
1567,충청남도,사유불분명,0.0,6.0,2.0,Y
1568,충청남도,사유불분명,0.0,5.0,1.0,Y
1569,충청남도,사유불분명,0.0,5.0,1.0,Y
1570,충청남도,사유불분명,0.0,4.0,1.0,N
1571,충청남도,사유불분명,0.0,5.0,1.0,N
1572,충청남도,사유불분명,0.0,5.0,1.0,Y
1573,충청남도,사유불분명,0.0,4.0,1.0,Y
